regionno,regionname,year,gdpcap,sec.agriculture,sec.energy,sec.industry,sec.construction,sec.services.venta,sec.services.nonventa,school.illit,school.prim,school.med,school.high,school.post.high,popdens,invest
10.0,Cataluna,1964.0,5.158097878145307,,,,,,,262.8168640136719,2749.12109375,168.8489227294922,55.79050827026367,29.560657501220703,,16.561443328857422
10.0,Cataluna,1965.0,5.223650525073194,6.769999980926514,2.859999895095825,40.290000915527344,7.28000020980835,38.849998474121094,3.9600000381469727,269.1358337402344,2798.28125,181.37644958496094,58.43568801879883,30.540815353393555,,20.03888702392578
10.0,Cataluna,1966.0,5.3324765050387395,,,,,,,275.2478942871094,2851.96044921875,195.36878967285156,61.460968017578125,31.597230911254883,,23.868471145629883
10.0,Cataluna,1967.0,5.4294489207045755,5.690000057220459,2.930000066757202,39.47999954223633,7.099999904632568,40.130001068115234,4.670000076293945,281.1573181152344,2915.717529296875,211.56886291503906,64.89152526855469,32.84785842895508,,24.7314453125
10.0,Cataluna,1968.0,5.674378853530688,,,,,,,286.8683776855469,2966.74462890625,247.83291625976562,68.53140258789062,33.60255432128906,,25.75998878479004
10.0,Cataluna,1969.0,5.915523944191169,5.699999809265137,3.0,38.959999084472656,7.170000076293945,40.22999954223633,4.940000057220459,292.3851318359375,3018.345458984375,285.9969177246094,72.539794921875,36.098548889160156,153.1199951171875,24.162046432495117
10.0,Cataluna,1970.0,6.066837871936143,,,,,,,,,,,,,21.503990173339844
10.0,Cataluna,1971.0,6.227649208206138,,,,,,,,,,,,,20.95172691345215
10.0,Cataluna,1972.0,6.539060129025636,,,,,,,,,,,,,23.331222534179688
10.0,Cataluna,1973.0,6.837975056094464,,,,,,,,,,,,,24.659536361694336
10.0,Cataluna,1974.0,6.987360823804806,,,,,,,,,,,,,24.100830078125
10.0,Cataluna,1975.0,7.124893027215439,,,,,,,,,,,,,21.188642501831055
10.0,Cataluna,1976.0,7.135389818868717,,,,,,,,,,,,,20.411291122436523
10.0,Cataluna,1977.0,7.1429590673591035,,,,,,,,,,,,,18.50701332092285
10.0,Cataluna,1978.0,7.019351544090082,,,,,,,,,,,,,18.50644874572754
10.0,Cataluna,1979.0,7.010996910341466,,,,,,,,,,,,,17.6833438873291
10.0,Cataluna,1980.0,7.078834670981283,,,,,,,,,,,,,15.899486541748047
10.0,Cataluna,1981.0,7.1822335603611025,,,,,,,,,,,,,13.670280456542969
10.0,Cataluna,1982.0,7.287203656098258,,,,,,,,,,,,,13.79057788848877
10.0,Cataluna,1983.0,7.397886318194802,,,,,,,,,,,,,15.848426818847656
10.0,Cataluna,1984.0,7.48429002846285,,,,,,,,,,,,,13.64179801940918
10.0,Cataluna,1985.0,7.569979831376304,,,,,,,,,,,,,13.110871315002441
10.0,Cataluna,1986.0,8.077691739302164,,,,,,,,,,,,,14.905304908752441
10.0,Cataluna,1987.0,8.583975832518835,,,,,,,,,,,,,18.18267250061035
10.0,Cataluna,1988.0,9.057412342288364,,,,,,,,,,,,,17.659826278686523
10.0,Cataluna,1989.0,9.525849757212226,,,,,,,,,,,,,18.41895866394043
10.0,Cataluna,1990.0,9.785061759698122,,,,,,,,,,,,,18.870548248291016
10.0,Cataluna,1991.0,10.050699800057128,,,,,,,,,,,,,19.47724151611328
10.0,Cataluna,1992.0,9.837903107482685,,,,,,,,,,,,,21.09418296813965
10.0,Cataluna,1993.0,9.625107286589992,,,,,,,,,,,,,18.31882095336914
10.0,Cataluna,1994.0,10.00642708389121,,,,,,,,,,,,,17.802997589111328
10.0,Cataluna,1995.0,10.339902884890032,,,,,,,,,,,,,18.38096809387207
10.0,Cataluna,1996.0,10.576263750256624,,,,,,,,,,,,,
10.0,Cataluna,1997.0,11.045415944216831,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1955.0,2.575978222182055,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1956.0,2.7385032847757786,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1957.0,2.8998857905135367,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1958.0,2.963510495327228,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1959.0,3.0262068590754208,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1960.0,3.2192943914043535,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1961.0,3.3624679011911778,23.649999618530273,3.0199999809265137,27.68000030517578,4.53000020980835,36.18000030517578,4.960000038146973,,,,,,,
11.0,Comunidad Valenciana,1962.0,3.5699800231462886,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1963.0,3.7652101492207586,21.780000686645508,2.75,27.209999084472656,5.420000076293945,38.33000183105469,4.5,,,,,,,
11.0,Comunidad Valenciana,1964.0,3.8236930213019495,,,,,,,265.3523864746094,1625.753662109375,84.96979522705078,29.60553550720215,15.68320369720459,,19.699119567871094
11.0,Comunidad Valenciana,1965.0,3.8741786491526975,18.270000457763672,2.5999999046325684,28.18000030517578,6.670000076293945,39.2400016784668,5.050000190734863,266.08099365234375,1650.5283203125,89.93311309814453,31.188289642333984,16.073440551757812,,21.873008728027344
11.0,Comunidad Valenciana,1966.0,3.9781489259207192,,,,,,,266.74658203125,1677.83056640625,95.46205139160156,32.992431640625,16.496591567993164,,24.02678108215332
11.0,Comunidad Valenciana,1967.0,4.073407615262827,15.479999542236328,2.430000066757202,28.639999389648438,6.880000114440918,40.5,6.070000171661377,267.3506774902344,1711.1072998046875,101.888916015625,35.03525924682617,17.012907028198242,,24.681190490722656
11.0,Comunidad Valenciana,1968.0,4.279777398282411,,,,,,,267.8947448730469,1738.7147216796875,117.65083312988281,37.214332580566406,17.2655029296875,,25.757274627685547
11.0,Comunidad Valenciana,1969.0,4.4862897012683876,13.729999542236328,2.690000057220459,28.520000457763672,7.349999904632568,41.06999969482422,6.639999866485596,268.3802185058594,1766.7681884765625,133.849853515625,39.6187858581543,18.400989532470703,128.6999969482422,26.178804397583008
11.0,Comunidad Valenciana,1970.0,4.654741328091528,,,,,,,,,,,,,24.841054916381836
11.0,Comunidad Valenciana,1971.0,4.8171238707188575,,,,,,,,,,,,,23.19965171813965
11.0,Comunidad Valenciana,1972.0,5.138889063225239,,,,,,,,,,,,,23.70172691345215
11.0,Comunidad Valenciana,1973.0,5.449371642979238,,,,,,,,,,,,,25.942188262939453
11.0,Comunidad Valenciana,1974.0,5.557983625074756,,,,,,,,,,,,,26.42745018005371
11.0,Comunidad Valenciana,1975.0,5.65595542386885,,,,,,,,,,,,,25.305294036865234
11.0,Comunidad Valenciana,1976.0,5.761353951186938,,,,,,,,,,,,,24.597497940063477
11.0,Comunidad Valenciana,1977.0,5.861039912145637,,,,,,,,,,,,,23.189163208007812
11.0,Comunidad Valenciana,1978.0,5.810911237972187,,,,,,,,,,,,,22.090478897094727
11.0,Comunidad Valenciana,1979.0,5.7754926291985775,,,,,,,,,,,,,20.74976921081543
11.0,Comunidad Valenciana,1980.0,5.790988079856648,,,,,,,,,,,,,21.211227416992188
11.0,Comunidad Valenciana,1981.0,5.899671539855801,,,,,,,,,,,,,19.330944061279297
11.0,Comunidad Valenciana,1982.0,6.018137884153635,,,,,,,,,,,,,18.84581184387207
11.0,Comunidad Valenciana,1983.0,6.139817247388024,,,,,,,,,,,,,19.31968879699707
11.0,Comunidad Valenciana,1984.0,6.2368607051166185,,,,,,,,,,,,,17.531343460083008
11.0,Comunidad Valenciana,1985.0,6.336118234494386,,,,,,,,,,,,,17.12078285217285
11.0,Comunidad Valenciana,1986.0,6.739360392008534,,,,,,,,,,,,,18.420791625976562
11.0,Comunidad Valenciana,1987.0,7.144387317909169,,,,,,,,,,,,,19.756738662719727
11.0,Comunidad Valenciana,1988.0,7.560697292403064,,,,,,,,,,,,,22.37799835205078
11.0,Comunidad Valenciana,1989.0,7.969151670951157,,,,,,,,,,,,,23.738317489624023
11.0,Comunidad Valenciana,1990.0,8.138388683032527,,,,,,,,,,,,,24.6734676361084
11.0,Comunidad Valenciana,1991.0,8.306197880404707,,,,,,,,,,,,,22.754302978515625
11.0,Comunidad Valenciana,1992.0,8.080548240402296,,,,,,,,,,,,,21.461605072021484
11.0,Comunidad Valenciana,1993.0,7.857041194145423,,,,,,,,,,,,,20.18417739868164
11.0,Comunidad Valenciana,1994.0,8.068409200328924,,,,,,,,,,,,,20.61516761779785
11.0,Comunidad Valenciana,1995.0,8.289060617167417,,,,,,,,,,,,,21.7886962890625
11.0,Comunidad Valenciana,1996.0,8.429734361610969,,,,,,,,,,,,,
11.0,Comunidad Valenciana,1997.0,8.725364355998734,,,,,,,,,,,,,
12.0,Extremadura,1955.0,1.243430483310572,,,,,,,,,,,,,
12.0,Extremadura,1956.0,1.332547847831702,,,,,,,,,,,,,
12.0,Extremadura,1957.0,1.422450706571281,,,,,,,,,,,,,
12.0,Extremadura,1958.0,1.4402313799015014,,,,,,,,,,,,,
12.0,Extremadura,1959.0,1.4580834221751375,,,,,,,,,,,,,
12.0,Extremadura,1960.0,1.5358469139606876,,,,,,,,,,,,,
12.0,Extremadura,1961.0,1.5962581639969495,46.5,1.600000023841858,10.699999809265137,7.989999771118164,26.610000610351562,6.610000133514404,,,,,,,
12.0,Extremadura,1962.0,1.705584162407281,,,,,,,,,,,,,
12.0,Extremadura,1963.0,1.817694966093672,42.45000076293945,1.9700000286102295,10.970000267028809,8.180000305175781,30.1299991607666,6.309999942779541,,,,,,,
12.0,Extremadura,1964.0,1.8828192904008454,,,,,,,198.06903076171875,713.5366821289062,20.4298152923584,9.424237251281738,4.346379280090332,,16.056652069091797
12.0,Extremadura,1965.0,1.948871846813299,37.58000183105469,2.930000066757202,10.859999656677246,9.390000343322754,32.0,7.260000228881836,189.6915740966797,703.7325439453125,21.3291072845459,10.051913261413574,4.421005725860596,,18.070775985717773
12.0,Extremadura,1966.0,2.0326334896921194,,,,,,,181.49737548828125,695.0422973632812,22.326784133911133,10.763679504394531,4.502805709838867,,18.942251205444336
12.0,Extremadura,1967.0,2.1176091673305395,33.04999923706055,3.130000114440918,11.029999732971191,9.25,34.11000061035156,9.430000305175781,173.48309326171875,688.875,23.493629455566406,11.567758560180664,4.607875347137451,,21.093727111816406
12.0,Extremadura,1968.0,2.2455012243293213,,,,,,,165.6454620361328,681.6768188476562,26.737905502319336,12.432619094848633,4.639700889587402,,23.289953231811523
12.0,Extremadura,1969.0,2.3819623487876234,30.15999984741211,3.5999999046325684,10.869999885559082,9.039999961853027,35.75,10.579999923706055,157.98126220703125,674.4679565429688,29.97345733642578,13.389846801757812,4.905632019042969,28.969999313354492,23.983543395996094
12.0,Extremadura,1970.0,2.5184947332291223,,,,,,,,,,,,,21.9763240814209
12.0,Extremadura,1971.0,2.654027516621925,,,,,,,,,,,,,20.922021865844727
12.0,Extremadura,1972.0,2.8464009236758248,,,,,,,,,,,,,21.521291732788086
12.0,Extremadura,1973.0,3.045629889785954,,,,,,,,,,,,,23.500608444213867
12.0,Extremadura,1974.0,3.1030419008352528,,,,,,,,,,,,,22.999004364013672
12.0,Extremadura,1975.0,3.1567409834634304,,,,,,,,,,,,,23.875181198120117
12.0,Extremadura,1976.0,3.26256794236245,,,,,,,,,,,,,25.086936950683594
12.0,Extremadura,1977.0,3.3653956622745067,,,,,,,,,,,,,24.510601043701172
12.0,Extremadura,1978.0,3.487075025508895,,,,,,,,,,,,,26.264888763427734
12.0,Extremadura,1979.0,3.515852508937179,,,,,,,,,,,,,25.247013092041016
12.0,Extremadura,1980.0,3.539560073377473,,,,,,,,,,,,,36.325809478759766
12.0,Extremadura,1981.0,3.5727648284223483,,,,,,,,,,,,,39.4098014831543
12.0,Extremadura,1982.0,3.6109682424720173,,,,,,,,,,,,,36.092437744140625
12.0,Extremadura,1983.0,3.6489574407312197,,,,,,,,,,,,,28.88069725036621
12.0,Extremadura,1984.0,3.7371463552266317,,,,,,,,,,,,,28.945960998535156
12.0,Extremadura,1985.0,3.8284776824367146,,,,,,,,,,,,,24.619384765625
12.0,Extremadura,1986.0,4.1617394855655085,,,,,,,,,,,,,26.49269676208496
12.0,Extremadura,1987.0,4.498571697149029,,,,,,,,,,,,,23.093109130859375
12.0,Extremadura,1988.0,4.769494308127365,,,,,,,,,,,,,23.057981491088867
12.0,Extremadura,1989.0,5.051414056084423,,,,,,,,,,,,,25.20504379272461
12.0,Extremadura,1990.0,5.234075838822837,,,,,,,,,,,,,27.055639266967773
12.0,Extremadura,1991.0,5.398314627740289,,,,,,,,,,,,,29.653051376342773
12.0,Extremadura,1992.0,5.3654670442931485,,,,,,,,,,,,,28.14089012145996
12.0,Extremadura,1993.0,5.332619460846009,,,,,,,,,,,,,24.57280731201172
12.0,Extremadura,1994.0,5.439874234454218,,,,,,,,,,,,,21.801162719726562
12.0,Extremadura,1995.0,5.501356563442811,,,,,,,,,,,,,24.222888946533203
12.0,Extremadura,1996.0,5.9058125377961215,,,,,,,,,,,,,
12.0,Extremadura,1997.0,6.224578709235978,,,,,,,,,,,,,
13.0,Galicia,1955.0,1.6346757938370846,,,,,,,,,,,,,
13.0,Galicia,1956.0,1.7255783625855783,,,,,,,,,,,,,
13.0,Galicia,1957.0,1.816481040294291,,,,,,,,,,,,,
13.0,Galicia,1958.0,1.84090251208918,,,,,,,,,,,,,
13.0,Galicia,1959.0,1.8653956797081415,,,,,,,,,,,,,
13.0,Galicia,1960.0,1.9832904186973366,,,,,,,,,,,,,
13.0,Galicia,1961.0,2.0057841662984686,33.25,5.260000228881836,17.440000534057617,5.829999923706055,31.40999984741211,6.809999942779541,,,,,,,
13.0,Galicia,1962.0,2.185661143760823,,,,,,,,,,,,,
13.0,Galicia,1963.0,2.366395420225918,32.380001068115234,5.239999771118164,17.440000534057617,6.440000057220459,32.43000030517578,6.070000171661377,,,,,,,
13.0,Galicia,1964.0,2.4587973905474554,,,,,,,235.29544067382812,1684.7021484375,63.60566711425781,25.51045036315918,13.025678634643555,,15.58675479888916
13.0,Galicia,1965.0,2.549700068256168,29.170000076293945,5.329999923706055,17.84000015258789,7.400000095367432,33.630001068115234,6.650000095367432,235.1234893798828,1674.8402099609375,67.21051788330078,26.8081111907959,13.192694664001465,,19.105087280273438
13.0,Galicia,1966.0,2.6696657051668273,,,,,,,234.9167938232422,1667.1708984375,71.22463989257812,28.289260864257812,13.37791633605957,,21.529014587402344
13.0,Galicia,1967.0,2.787846355770561,26.530000686645508,5.179999828338623,18.229999542236328,7.360000133514404,34.790000915527344,7.920000076293945,234.67623901367188,1664.889404296875,75.89335632324219,29.96735191345215,13.628567695617676,,22.209524154663086
13.0,Galicia,1968.0,2.9783632986139006,,,,,,,234.40277099609375,1658.3428955078125,87.4872055053711,31.75354766845703,13.659449577331543,,22.694961547851562
13.0,Galicia,1969.0,3.1773778310131258,22.979999542236328,5.630000114440918,18.459999084472656,8.130000114440918,36.310001373291016,8.489999771118164,234.09727478027344,1651.636962890625,99.365478515625,33.722923278808594,14.374054908752441,91.0199966430664,22.512271881103516
13.0,Galicia,1970.0,3.361967991706611,,,,,,,,,,,,,21.096302032470703
13.0,Galicia,1971.0,3.5347758480835836,,,,,,,,,,,,,21.0592098236084
13.0,Galicia,1972.0,3.783204711460788,,,,,,,,,,,,,22.6944522857666
13.0,Galicia,1973.0,4.029991326417899,,,,,,,,,,,,,23.034957885742188
13.0,Galicia,1974.0,4.1323908326694605,,,,,,,,,,,,,24.373065948486328
13.0,Galicia,1975.0,4.231005496755391,,,,,,,,,,,,,21.521507263183594
13.0,Galicia,1976.0,4.359040291641005,,,,,,,,,,,,,22.540498733520508
13.0,Galicia,1977.0,4.485646835976552,,,,,,,,,,,,,22.460054397583008
13.0,Galicia,1978.0,4.521707874201121,,,,,,,,,,,,,20.85655403137207
13.0,Galicia,1979.0,4.557483436652028,,,,,,,,,,,,,19.897117614746094
13.0,Galicia,1980.0,4.581690910576889,,,,,,,,,,,,,21.414764404296875
13.0,Galicia,1981.0,4.6187517677705925,,,,,,,,,,,,,22.26031494140625
13.0,Galicia,1982.0,4.710797002335271,,,,,,,,,,,,,18.932079315185547
13.0,Galicia,1983.0,4.806341167451041,,,,,,,,,,,,,17.938140869140625
13.0,Galicia,1984.0,4.899314307240342,,,,,,,,,,,,,19.623544692993164
13.0,Galicia,1985.0,4.99778645135988,,,,,,,,,,,,,21.136173248291016
13.0,Galicia,1986.0,5.277920559248697,,,,,,,,,,,,,17.23110580444336
13.0,Galicia,1987.0,5.56576687143517,,,,,,,,,,,,,17.396068572998047
13.0,Galicia,1988.0,5.9095259020581175,,,,,,,,,,,,,18.43976402282715
13.0,Galicia,1989.0,6.254498749520227,,,,,,,,,,,,,20.44013214111328
13.0,Galicia,1990.0,6.453227806145789,,,,,,,,,,,,,21.504484176635742
13.0,Galicia,1991.0,6.641602591084467,,,,,,,,,,,,,21.509992599487305
13.0,Galicia,1992.0,6.544487219611361,,,,,,,,,,,,,21.263303756713867
13.0,Galicia,1993.0,6.447514803945525,,,,,,,,,,,,,20.22566795349121
13.0,Galicia,1994.0,6.55648373971834,,,,,,,,,,,,,20.76192855834961
13.0,Galicia,1995.0,6.688660330446882,,,,,,,,,,,,,22.020811080932617
13.0,Galicia,1996.0,6.862468005792988,,,,,,,,,,,,,
13.0,Galicia,1997.0,7.138531795742511,,,,,,,,,,,,,
14.0,Madrid (Comunidad De),1955.0,4.5944728159420976,,,,,,,,,,,,,
14.0,Madrid (Comunidad De),1956.0,4.786632443046407,,,,,,,,,,,,,
14.0,Madrid (Comunidad De),1957.0,4.963439139459039,,,,,,,,,,,,,
14.0,Madrid (Comunidad De),1958.0,4.9061696483761335,,,,,,,,,,,,,
14.0,Madrid (Comunidad De),1959.0,4.8464010457112705,,,,,,,,,,,,,
14.0,Madrid (Comunidad De),1960.0,5.161096899211833,,,,,,,,,,,,,
14.0,Madrid (Comunidad De),1961.0,5.632604813105854,2.4100000858306885,2.450000047683716,23.079999923706055,8.140000343322754,53.369998931884766,10.5600004196167,,,,,,,
14.0,Madrid (Comunidad De),1962.0,5.840831278256436,,,,,,,,,,,,,
14.0,Madrid (Comunidad De),1963.0,6.024492879963984,2.359999895095825,2.190000057220459,23.190000534057617,8.239999771118164,54.7400016784668,9.279999732971191,,,,,,,
14.0,Madrid (Comunidad De),1964.0,6.099328937546862,,,,,,,122.86347198486328,1709.7386474609375,220.30368041992188,55.36328125,51.79325866699219,,14.728869438171387
14.0,Madrid (Comunidad De),1965.0,6.152028201205906,1.7699999809265137,2.0799999237060547,24.93000030517578,8.670000076293945,51.70000076293945,10.850000381469727,127.15397644042969,1765.8912353515625,233.30381774902344,57.760772705078125,53.870365142822266,,15.707391738891602
14.0,Madrid (Comunidad De),1966.0,6.110468594491976,,,,,,,131.31326293945312,1826.0283203125,247.78729248046875,60.510440826416016,56.101985931396484,,16.827726364135742
14.0,Madrid (Comunidad De),1967.0,6.057340899252,1.4600000381469727,1.8700000047683716,24.280000686645508,8.569999694824219,51.81999969482422,12.010000228881836,135.343994140625,1893.6949462890625,264.6197814941406,63.632286071777344,58.70125961303711,,16.744747161865234
14.0,Madrid (Comunidad De),1968.0,6.2531419768737955,,,,,,,139.24880981445312,1944.6881103515625,305.73028564453125,66.92987823486328,60.433292388916016,,15.958457946777344
14.0,Madrid (Comunidad De),1969.0,6.435589761742182,1.3200000524520874,1.7799999713897705,23.690000534057617,8.170000076293945,51.939998626708984,13.109999656677246,143.03025817871094,1996.4044189453125,348.0250244140625,70.55529022216797,65.32975006103516,442.45001220703125,17.4400634765625
14.0,Madrid (Comunidad De),1970.0,6.543344880675834,,,,,,,,,,,,,19.735971450805664
14.0,Madrid (Comunidad De),1971.0,6.67473565030527,,,,,,,,,,,,,16.36346435546875
14.0,Madrid (Comunidad De),1972.0,7.0869038289562365,,,,,,,,,,,,,17.75707244873047
14.0,Madrid (Comunidad De),1973.0,7.47500748948961,,,,,,,,,,,,,19.04281997680664
14.0,Madrid (Comunidad De),1974.0,7.655669634289757,,,,,,,,,,,,,18.382165908813477
14.0,Madrid (Comunidad De),1975.0,7.816338014752482,,,,,,,,,,,,,16.296066284179688
14.0,Madrid (Comunidad De),1976.0,7.7070840390468796,,,,,,,,,,,,,14.824813842773438
14.0,Madrid (Comunidad De),1977.0,7.599971785405064,,,,,,,,,,,,,15.133336067199707
14.0,Madrid (Comunidad De),1978.0,7.390031593930752,,,,,,,,,,,,,14.932092666625977
14.0,Madrid (Comunidad De),1979.0,7.32147992593634,,,,,,,,,,,,,14.467070579528809
14.0,Madrid (Comunidad De),1980.0,7.417166175177628,,,,,,,,,,,,,12.141173362731934
14.0,Madrid (Comunidad De),1981.0,7.532134024765246,,,,,,,,,,,,,10.583541870117188
14.0,Madrid (Comunidad De),1982.0,7.542845250129428,,,,,,,,,,,,,11.082971572875977
14.0,Madrid (Comunidad De),1983.0,7.5585546986575265,,,,,,,,,,,,,10.789205551147461
14.0,Madrid (Comunidad De),1984.0,7.699228443101079,,,,,,,,,,,,,9.331670761108398
